FFRE|Frechenhausen|ds100
FFRF|Frielendorf|ds100
FFRG|Frankenberg (Eder) Goßberg|ds100
FFRH|Freimersheim|ds100
FFRI|Friedrichsdorf (Taunus)|ds100
FFRJ|Frohnhausen (Dillkr) Jvg|ds100
FFRK|Frankenberg (Eder)|ds100
FFRL|Fronhausen (Lahn)|ds100
FFRN|Frickhofen|ds100
FFRS|Freienfels|ds100
FFRX|Friedensdorf Bedienzentrale|ds100
FFS|Frankfurt (Main) Süd|ds100
FFS A|Frankfurt (Main) Süd Abstellbahnhof|ds100
FFS G|Frankfurt (Main) Süd Gbf|ds100
FFT|Frankfurt (Main) Hbf (tief)|ds100
FFTA|Frankfurt (Main) Taunusanlage|ds100
FFTG|Frankfurt (Main) Hgbf|ds100
FFTGF|Frankfurt (Main) Frz|ds100
FFTS|Frankfurt Hauptbahnhof Tief Süd|orte_de_add
FFTX|Frankfurt (Main) Hbf (tief) ESTW UZ|ds100
FFU|Fulda|ds100
FFU B|Fulda Bronnzell|ds100
FFU G|Fulda Gbf|ds100
FFU M|Fulda Gbf Mitte|ds100
FFU N|Fulda SFS Nord|ds100
FFU U|Fulda Busbf|ds100
FFU W|Fulda Gbf (W 123)|ds100
FFUE|Fürstenhagen (Hess-Nassau)|ds100
FFUQ|Fulda Bedienstandort|ds100
FFUR|Fürfurt|ds100
FFW|Frankfurt (Main) West|ds100
FFW A|Frankfurt (Main) West S-Bahn Überltg|ds100
FFW S|Frankfurt (Main) West S-Bahn|ds100
FFXH|Frankfurt (Main) Hbf ESTW Hoch/Tief|ds100
FFXN|Frankfurt (Main) Hbf ESTW UZ Nord|ds100
FFXS|Frankfurt (Main) Hbf ESTW UZ Süd|ds100
FFZ|Fritzlar|ds100
FFZH|Frankfurt-Zeilsheim|ds100
FFZO|Fritzlar Oppermann|ds100
FFZR|Frankfurt-Zehn Ruten|ds100
FG|Gießen|ds100
FG B|Gießen Pbf/Rbf Ültg II|ds100
FG E|Gießen Berliner Platz|ds100
FG H|Gießen Heyligst|ds100
FG R|Gießen Gbf|ds100
FG U|Gießen Busbf|ds100
FG V|Gießen Volkshalle|ds100
FGA|Garbenteich|ds100
FGAL|Gau Algesheim|ds100
FGAM|Gambach (Hess)|ds100
FGAO|Gau Odernheim|ds100
FGAU|Großauheim (Kr Hanau)|ds100
FGB|Gießen-Bergwald|ds100
FGBA|Großburschla|ds100
FGBB|Groß Bieberau|ds100
FGBG|Glauburg-Glauberg|ds100
FGBM|Gau Bickelheim|ds100
FGD|Grebendorf|ds100
FGDE|Goldhausen RWE|ds100
FGDH|Goldhausen|ds100
FGDHH|Heiligenroth Ortsmitte|ds100
FGE|Riedstadt-Goddelau|ds100
FGED|Gedern|ds100
FGEF|Gensungen-Felsberg|ds100
FGEL|Gelnhausen|ds100
FGELN|Gelnhausen Zentral-Stw|ds100
FGER|Groß-Gerau|ds100
FGERO|Groß-Gerau Ost|ds100
FGEV|Gießen Europaviertel|ds100
FGEX|Gelnhausen ESTW-UZ|ds100
FGF|Gießen Flughafen|ds100
FGFD|Gersfeld (Rhön)|ds100
FGFDA|Gersfeld (Rhön) Beton-Werk|ds100
FGFL|Gießen Anschluß Flughafen|ds100
FGGB|Gettenau-Bingenheim|ds100
FGHA|Gensingen-Horrweiler Abzw|ds100
FGHF|Götzenhof|ds100
FGHM|Gernsheim|ds100
FGHO|Gensingen-Horrweiler|ds100
FGHS|Gensingen-Horrweiler Sonderlager|ds100
FGHX|Gernsheim ESTW|ds100
FGIL|Gilserberg|ds100
FGIM|Gimbsheim|ds100
FGIR|Girod|ds100
FGIRG|Großholbach|ds100
FGIRK|Kleinholbach Ort|ds100
FGK|Großkrotzenburg|ds100
FGKA|Groß Karben|ds100
FGL|Großen Linden|ds100
FGLA|Gladenbach|ds100
FGLD|Göllheim-Dreisen|ds100
FGLR|Großenlüder|ds100
FGLRI|Großenlüder Industriegleis|ds100
FGLRR|Großenlüder Ruhl|ds100
FGM|Frankfurt-Griesheim|ds100
FGM H|Frankfurt-Griesheim Übergabebf|ds100
FGN|Gönnern (Kr Biedenkopf)|ds100
FGOE|Göbelnrod|ds100
FGOF|Goßfelden|ds100
FGOG|Gießen Oswaldsgarten|ds100
FGOR|Rödermark RWE Götzenhain|ds100
FGOX|Frankfurt-Goldstein ESTW-UZ|ds100
FGOZ|Dreieich-Götzenhain|ds100
FGQ|Gießen Bedienstandort|ds100
FGR|Grävenwiesbach|ds100
FGRB|Großen Buseck|ds100
FGRD|Griedel|ds100
FGRF|Edermünde-Grifte|ds100
FGRG|Grünberg (Oberhess)|ds100
FGRGB|Grünberg (Oberhess) Busbf|ds100
FGRH|Gräfenhausen|ds100
FGRI|Großen Buseck Industriestammgleis|ds100
FGRK|Gräveneck|ds100
FGRN|Bad Vilbel-Gronau|ds100
FGRO|Groß Rohrheim|ds100
FGRS|Grund Schwalheim|ds100
FGRT|Großen Buseck Schwabfrucht|ds100
FGRU|Groß-Umstadt Mitte|ds100
FGS|Friedberg (Hessen) Süd|ds100
FGSM|Geisenheim|ds100
FGSN|Grebenstein|ds100
FGTB|Gertenbach|ds100
FGTBB|Gertenbach Brückenstraße|ds100
FGTH|Baunatal-Guntershausen|ds100
FGTX|Baunatal-Guntershausen ESTW|ds100
FGUB|Guntersblum|ds100
FGUH|Gundersheim (Rheinhess)|ds100
FGUR|Gutleuthof|ds100
FGUS|Groß-Umstadt Gustav-Hacker-Siedlung|ds100
FGW|Großalmerode West|ds100
FGX|Guxhagen|ds100
FH|Hanau Hbf|ds100
FH M|Hanau Mainbrücke|ds100
FH N|Hanau Nordseite|ds100
FH S|Hanau Südseite|ds100
FHAB|Hasselbach|ds100
FHAD|Hadamar|ds100
FHAE|Hähnlein-Alsbach|ds100
FHAG|Neuhof Hartberg|ds100
FHAH|Hattenbach|ds100
FHAI|Haitz-Höchst|ds100
FHAN|Haine|ds100
FHAR|Hartenrod (Kr Biedenkopf)|ds100
FHAS|Hattersheim (Main)|ds100
FHAT|Hattenheim|ds100
FHAU|Frankfurt (Main) Hauptwache|ds100
FHAX|Harxheim|ds100
FHBG|Herrnberg (Dillkr)|ds100
FHBH|Heimboldshausen|ds100
FHBK|Heimboldshausen Kreisbahn|ds100
FHBR|Heusenstamm Brückenmeisterei|ds100
FHBS|Halbs|ds100
FHC|Hoheneiche|ds100
FHCL|Hasenclever|ds100
FHD|Maintal Ost|ds100
FHDA|Liebenau-Haueda|ds100
FHDT|Hainburg-Hainstadt|ds100
FHEB|Heinebach|ds100
FHED|Hedemünden|ds100
FHEDM|Hedemünden Mündener Straße|ds100
FHEH|Ahnatal-Heckershausen|ds100
FHEI|Heidesheim (Rheinhess)|ds100
FHER|Hergershausen|ds100
FHET|Höchst-Hetschbach|ds100
FHEU|Heusenstamm|ds100
FHF|Hofheim (Taunus)|ds100
FHFG|Hofgeismar|ds100
FHFG B|Hofgeismar Brücke|orte_de_add
FHFGB|Hofgeismar Bus|orte_de_add
FHG|Haiger|ds100
FHGH|Höringhausen|ds100
FHGO|Haiger Obertor|ds100
FHGOP|Haiger Obertor Paradeplatz|ds100
FHH|Hettenhausen|ds100
FHHF|Häuserhof|ds100
FHHN|Rodgau-Hainhausen|ds100
FHID|Hillesheim-Dorndürkheim|ds100
FHIL|Hilders (Rhön)|ds100
FHIN|Hinkelstein|ds100
FHIR|Hirzenhain (Dillkr)|ds100
FHIZ|Hirzenhain (Oberhess)|ds100
FHL|Hasselborn|ds100
FHL D|Hasselborn DGH|ds100
FHLI|Hessisch Lichtenau|ds100
FHLS|Hessisch Lichtenau Stadt|ds100
FHM|Hochheim (Main)|ds100
FHM B|Hochheim(Main) Berliner Platz|ds100
FHMB|Hann Münden-Bursfelde|ds100
FHMD|Hann Münden|ds100
FHMDS|Hann Münden (Schiff)|ds100
FHME|Hailer-Meerholz|ds100
FHMM|Hofgeismar-Hümme|ds100
FHMR|Hamm (Rheinhess)|ds100
FHN|Hanau Nord|ds100
FHNB|Wildeck-Hönebach|ds100
FHNBB|Wildeck-Hönebach Bus|ds100
FHNS|Hahnstätten|ds100
FHNW|Höhn (Westerw)|ds100
FHO|Bad Homburg|ds100
FHO 1|Bad Homburg (Est)|ds100
FHOE|Frankfurt-Höchst|ds100
FHOEA|Frankfurt-Höchst Pbf/Gbf Ültg|ds100
FHOEB|Frankfurt-Höchst Schönbrunn|ds100
FHOEG|Frankfurt-Höchst Gbf|ds100
FHOES|Frankfurt-Höchst S-Bahn/Fernbahn|ds100
FHOF|Hoof (Kr Kassel)|ds100
FHOH|Holzhausen (Eder)|ds100
FHOI|Homberg Industriegleis|ds100
FHOM|Homberg (Bz Kassel)|ds100
FHOR|Hofheim (Ried)|ds100
FHOW|Holzhausen (Kr Wetzlar)|ds100
FHOX|ESTW-Z Bad Homburg|ds100
FHP|Heppenheim (Bergstr)|ds100
FHP N|Heppenheim Nord|ds100
FHQ|Hanau Bedienstandort|ds100
FHR|Hergenroth (Westerw)|ds100
FHRB|Herborn (Dillkr)|ds100
FHRG|Heringen (Werra)|ds100
FHRS|Harmuthsachsen|ds100
FHS|Hausen (Taunus)|ds100
FHS G|Hausen Auf der Hochwiese|ds100
FHSA|Helsa|ds100
FHST|Hohenstein (Nass)|ds100
FHSU|Hohensülzen|ds100
FHT|Höchst (Odenw)|ds100
FHTN|Altenstadt-Höchst|ds100
FHUE|Hünfeld|ds100
FHUEB|Hünfeld Bahnhof/ZOB|ds100
FHUES|Hünfeld Stadt|ds100
FHUG|Hungen|ds100
FHUN|Hundstadt|ds100
FHW|Hanau West|ds100
FHWB|Hanau-Wilhelmsbad|ds100
FHWD|Nidderau|ds100
FHWE|Hahn-Wehen|ds100
FHWR|Nidderau (Regio)|ds100
FHZ|Beerfelden-Hetzbach|ds100
FHZN|Vöhl Herzhausen|ds100
FIBR|Ibersheim|ds100
FIDS|Idstein (Taunus) Üst|ds100
FIH|Fuldatal-Ihringshausen|ds100
FIL|Ingelheim|ds100
FIM|Immenhausen|ds100
FIN|Inheiden|ds100
FIS|Mainz-Kastel Igelstein|ds100
FIST|Idstein (Taunus)|ds100
FJUE|Rodgau-Jügesheim|ds100
FK|Kassel Hbf|ds100
FK B|Kassel Busparkpl|ds100
FK H|Kassel Hoch/Tief|ds100
FK L|Kassel Stw Klb Überleitung|ds100
FK M|Kassel Mönchebergstraße|ds100
FK N|Kassel Hbf Nord|ds100
FK S|Kassel Salzmannshausen|ds100
FK X|Kassel Werk|ds100
FKA|Katzenberg|ds100
FKAE|Kälberau|ds100
FKAH|Hanau-Klein Auheim|ds100
FKAI|Hesseneck-Kailbach|ds100
FKALR|Kassel Altmarkt/Regierungspräsidium|ds100
FKAN|Kaiserstein|ds100
FKAS|Spangenberg Kaiserau|ds100
FKASA|Kassel Am Stern v Altmarkt|ds100
FKASH|Kassel Am Stern v Holländischer Platz|ds100
FKASK|Kassel Am Stern v Königsplatz|ds100
FKASL|Kassel Am Stern v Lutherplatz|ds100
FKAT|Hann Münden Kattenbühl|ds100
FKAU|Kaub|ds100
FKAUS|Kaub (Schiff)|ds100
FKB|Kerkerbach|ds100
FKBB|Kassel-Bettenhausen Bergmann|ds100
FKBH|Kassel-Bettenhausen|ds100
FKBH1|Kassel Betriebshof Sanderhäuser Straße|ds100
FKBHA|Kassel Am Kupferhammer|ds100
FKBHF|Kassel Forstfeldstraße|ds100
FKBHG|Kassel Kirchgasse|ds100
FKBHH|Kassel Hallenbad Ost|ds100
FKBHI|Kassel Lindenberg|ds100
FKBHK|Kassel Kunigundishof|ds100
FKBHL|Kassel Leipziger Platz|ds100
FKBHW|Kassel Leipziger Platz (Weberhaus)|ds100
FKBN|Kaltenborn|ds100
FKBS|Korbach Süd|ds100
FKBW|Mainz Kaiserbrücke|ds100
FKBWO|Mainz Kaiserbrücke Ost|ds100
FKCH|Kelsterbach|ds100
FKCHG|Kelsterbach Gesamtschule|ds100
FKCHM|Kelsterbach Mainhöhe|ds100
FKCHR|Kelsterbach Rathaus|ds100
FKE|Kelkheim|ds100
FKEH|Kettenheim|ds100
FKEI|Kassel Keilsberg|ds100
FKEM|Kelkheim-Münster|ds100
FKES|Kestert|ds100
FKESS|Kestert (Schiff)|ds100
FKET|Kettenbach|ds100
FKFH|Kassel Fuldahafen|ds100
FKFPL|Kassel Friedrichsplatz|ds100
FKFT|Katzenfurt|ds100
FKGE|Klein-Gerau|ds100
FKGS|Kirch Göns|ds100
FKH|Kassel-Harleshausen|ds100
FKHA|Kirchheimbolanden Hartsteinwerk|ds100
FKHBS|Kassel Hegelsbergstraße|ds100
FKHF|Spiekershausen Kragenhof|ds100
FKHFH|Kassel Hauptfriedhof|ds100
FKHG|Kassel Hbf DB-Grenze|ds100
FKHM|Kirchheim|ds100
FKHN|Königshofen (Kahl)|ds100
FKHO|Kelkheim-Hornau|ds100
FKHPL|Kassel Holländischer Platz|ds100
FKHST|Kassel Holländische Straße|ds100
FKHX|Kassel Zugleiter KHB 1 + 2|ds100
FKI|Bad König|ds100
FKIH|Kirchhain (Bz Kassel)|ds100
FKIL|Schöneck-Kilianstädten|ds100
FKIN|Kinzenbach|ds100
FKIR|Kirchheimbolanden|ds100
FKIS|Betriebsbahnhof Kirschhofen|ds100
FKIZ|Wiesbaden Kinzenberg|ds100
FKJK|Kassel Jungfernkopf|ds100
FKKD|Kassel-Kirchditmold|ds100
FKKPL|Kassel Königsplatz|ds100
FKKVG|Kassel Hbf KVG|ds100
FKLE|Kleba|ds100
FKLH|Kirchlotheim|ds100
FKLM|Kahl (Main)|ds100
FKLP|Kahl (Main) Privatb|ds100
FKLPK|Kahl Kopp/Heide|ds100
FKLPL|Kassel Lutherplatz|ds100
FKLU|Groß-Umstadt-Klein Umstadt|ds100
FKM|Kraftsolms|ds100
FKMBS|Kassel Mombachstraße|ds100
FKMP|Kamp-Bornhofen|ds100
FKMPS|Kamp-Bornhofen (Schiff)|ds100
FKNH|Kassel-Nordshausen|ds100
FKNZ|Kassel-Niederzwehren|ds100
FKNZA|Kassel Auestadion|ds100
FKNZH|Kassel Heinrich-Heine-Straße|ds100
FKNZW|Kassel Am Weinberg|ds100
FKO|Kleinostheim|ds100
FKOA|Kassel-Oberzwehren (Abzw)|ds100
FKOB|Korbach Hbf|ds100
FKOBI|Korbach Industriestammgleis|ds100
FKOBR|Korbach Rangierbereich Werkstatt|ds100
FKOE|Königstein (Taunus)|ds100
FKON|Frankfurt (Main) Konstablerwache|ds100
FKOO|Kostheim Ost|ds100
FKOS|Kostheim|ds100
FKOT|Körle Ost|ds100
FKOZ|Kassel-Oberzwehren|ds100
FKP|Köppern|ds100
FKPDE|Kassel Platz der Deutschen Einheit|ds100
FKQ|Kassel Bedienstandort|ds100
FKR|Kassel Rbf|ds100
FKR D|Kassel Rbf Dreibrücken|ds100
FKR N|Kassel Rbf Nord|ds100
FKR R|Kassel Rbf Abzw|ds100
FKR S|Kassel Rbf Süd|ds100
FKR T|Kassel Rbf Tal|ds100
FKR X|Kassel Bombardier|ds100
FKRAT|Kassel Rathaus|ds100
FKRB|Kassel Rbf Abzw Berg|ds100
FKRBX|Kassel Rangierbahnhof ESTW-iUZ|ds100
FKRFF|Kassel Rathaus/Fünffensterstraße|ds100
FKRI|Kriftel|ds100
FKRL|Körle|ds100
FKRLM|Körle Mülmischtal|ds100
FKRLS|Körle Süd|ds100
FKRO|Kronberg (Taunus)|ds100
FKRS|Kronberg Süd|ds100
FKRX|Körle ESTW|ds100
FKSMP|Kassel Scheidemannplatz Ri DB|ds100
FKSMW|Kassel Scheidemannplatz Ri Wilhelmstr|ds100
FKSX|Kassel Hauptbahnhof ESTW-iUZ|ds100
FKTG|Kassel Tunnelgleis|ds100
FKU|Kassel Unterstadt|ds100
FKUNK|Kassel Unterneustädter Kirchplatz|ds100
FKW|Kassel-Wilhelmshöhe|ds100
FKW W|Kassel-Wilhelmshöhe West|ds100
FKWA|Kassel-Waldau|ds100
FKWAI|Kassel-Waldau Industriestammgleis|ds100
FKWB|Külte-Wetterburg|ds100
FKWK|Kassel Werkekreuzung|ds100
FKWN|Kassel Nordwest|ds100
FKWNA|Kassel Nordwest A|ds100
FKWNB|Kassel Nordwest B|ds100
FKWO|Klein-Winternheim-Ober-Olm|ds100
FKWS|Kassel-Wilhelmshöhe Süd|ds100
FKWSM|Kassel Wilhelmstraße/Stadtmuseum|ds100
FKWST|Kassel Wiener Straße|ds100
FKWW|Kassel-Wilhelmshöhe West (NE)|ds100
FKX|Kassel Bedienzentrale|ds100
FKY|Frankfurt am Main Kleyerstraße|ds100
FKZ|Kerzell|ds100
FL|Limburg (Lahn)|ds100
FL B|Limburg (Lahn) Bahnhof (Südseite)|ds100
FLAB|Laubach (Oberhess)|ds100
FLAE|Bebra Lämmerberg Abzw|ds100
FLAH|Langenhahn|ds100
FLAN|Langenaubach|ds100
FLAS|Babenhausen-Langstadt|ds100
FLAU|Lauterbach (Hess) Nord|ds100
FLB|Lorsbach|ds100
FLBF|Frankfurt (Main) Lokalbahnhof|ds100
FLBG|Laurenburg (Lahn)|ds100
FLBR|Lelbach-Rhena|ds100
FLCH|Laubach (Werra)|ds100
FLD|Laudenbach (Kr Witzenhausen)|ds100
FLDB|Liederbach|ds100
FLDF|Londorf|ds100
FLDS|Liederbach Süd|ds100
FLE|Otzberg-Lengfeld|ds100
FLEH|Lehnheim|ds100
FLF|Langsdorf (Oberhess)|ds100
FLFD|Leimsfeld|ds100
FLFR|Liebfrauenkirche|ds100
FLG|Langen (Hess)|ds100
FLGF|Langen Flugsicherung|ds100
FLGS|Lang Göns|ds100
FLH|Loshausen Knapp|ds100
FLHH|Lindenholzhausen (Üst)|ds100
FLHK|Lauterbach (Hess) Süd Stabernack|ds100
FLHN|Lindenholzhausen|ds100
FLHS|Lauterbach (Hess) Süd|ds100
FLI|Lich (Oberhess)|ds100
FLIB|Liebenau (Bz Kassel)|ds100
FLIE|Lieblos|ds100
FLIH|Lispenhausen|ds100
FLIHZ|Lispenhausen Zur Wasserburg|ds100
FLIN|Altenstadt-Lindheim|ds100
FLIP|Lippoldshausen|ds100
FLIR|Licherode|ds100
FLIS|Limburg (Lahn) Süd|ds100
FLISB|Limburg (Lahn) Süd ICE-Bahnhof|ds100
FLIX|Lixfeld|ds100
FLO|Lorsch|ds100
FLOE|Löhnberg|ds100
FLOH|Lohra|ds100
FLOL|Lollar|ds100
FLON|Lorchhausen|ds100
FLOR|Lorch (Rhein)|ds100
FLORS|Lorch (Rhein) (Schiff)|ds100
FLOU|Lorch (Rhein) Üst|ds100
FLP|Lampertheim|ds100
FLQ|Limburg Bedienstandort|ds100
FLR|Lamerden|ds100
FLR H|Liebenau-Lamerden Hp|ds100
FLRN|Kalbach Landrücken Nord|ds100
FLRS|Sinntal Landrücken Süd|ds100
FLS|Frankfurt-Louisa|ds100
FLSR|Lahntal-Sarnau|ds100
FLSS|Frankfurt-Louisa S-Bahn|ds100
FLST|Gießen Licher Straße|ds100
FLSW|Langenschwarz|ds100
FLUE|Lütter|ds100
FLUT|Lutterberg|ds100
FLW|Riedstadt-Wolfskehlen|ds100
FLY|Loreley|ds100
FLYT|Loreley-Tunnel|ds100
FMAA|Mainaschaff Abzw|ds100
FMAB|Maberzell|ds100
FMAI|Mainzlar|ds100
FMAL|Malkomes|ds100
FMAN|Mandern|ds100
FMAS|Mainaschaff|ds100
FMB|Mainz-Bischofsheim|ds100
FMB A|Mainz-Bischofsheim Überltg I|ds100
FMB M|Mainz-Bischofsheim Mitte|ds100
FMB N|Mainz-Bischofsheim Überltg II|ds100
FMB O|Mainz-Bischofsheim Ostseite|ds100
FMB P|Mainz-Bischofsheim Pbf|ds100
FMB W|Mainz-Bischofsheim Westseite|ds100
FMBA|Mühlbach|ds100
FMBB|Melsungen-Bartenwetzerbrücke|ds100
FMBG|Marburg (Lahn)|ds100
FMBS|Marburg Süd|ds100
FMCK|Mücke (Hessen)|ds100
FMDW|Mainzlar Didierwerke|ds100
FME|Mecklar|ds100
FMED|Medenbach|ds100
FMER|Merkenfritz|ds100
FMES|Messel|ds100
FMET|Mettenheim|ds100
FMETR|Mettenheim Rathaus|ds100
FMEU|Meudt (Westerw)|ds100
FMEV|Meudt (Ww) Villeroy &amp; Boch II|ds100
FMF|Mörfelden|ds100
FMFH|Malsfeld|ds100
FMG|Mainz-Gustavsburg|ds100
FMGD|Mittel Gründau|ds100
FMGH|Mengeringhausen|ds100
FMGN|Mainz-Gustavsburg Hafen|ds100
FMGO|Mainz-Gonsenheim|ds100
FMGR|Höchst-Mümling-Grumbach|ds100
FMGT|Mariengarten|ds100
FMH|Mühlheim (Main)|ds100
FMHD|Mühlheim-Dietesheim|ds100
FMHF|Espenau-Mönchehof|ds100
FMHM|Marnheim|ds100
FMHN|Münchhausen|ds100
FMHO|Mühlheim Ost|ds100
FMHU|Mainz Hafen Ubf|ds100
FMI|Michelstadt|ds100
FMIB|Michelbach (Nass)|ds100
FMIC|Michelbach (Unterfr)|ds100
FMICH|Michelbach (Unterfr) Herrnmühle|ds100
FMIR|Michelsrombach|ds100
FMK|Mainz-Kastel|ds100
FMKS|Mainz Kleiner Sand|ds100
FML|Mainz-Laubenheim|ds100
FMLA|Frankfurt Mainzer Landstraße|ds100
FMLB|Melbach|ds100
FMLS|Melsungen|ds100
FMLSS|Melsungen Süd|ds100
FMLX|Frankfurt Mainzer Landstraße ESTW UZ|ds100
FMM|Mainz-Mombach|ds100
FMMB|Mainz-Marienborn|ds100
FMN|Mainz Nord|ds100
FMNH|Meineringhausen|ds100
FMO|Mornshausen|ds100
FMOE|Mömbris-Mensengesäß|ds100
FMOES|Mömbris-Strötzbach|ds100
FMOF|Niederahr Fuchs'sche Tongruben|ds100
FMOH|Raunheim Mönchhof|ds100
FMON|Monzernheim|ds100
FMOR|Morschheim|ds100
FMOS|Moschheim|ds100
FMOW|Raunheim Mönchwald|ds100
FMR|Marbach (Kr Fulda)|ds100
FMS|Mainz - Römisches Theater|ds100
FMSD|Monsheim Donnersbergkreis/DB|ds100
FMSF|Fulda Münsterfeld|ds100
FMSH|Monsheim|ds100
FMST|Frankfurt Main-Neckar-Brücke|ds100
FMSX|Frankfurt Main-Neckar-Brücke ESTW UZ|ds100
FMT|Montabaur (Fernbahn)|ds100
FMTB|Maintal Betriebsbahnhof|ds100
FMTN|Montabaur (Regio)|ds100
FMTO|Maintal Ost S-Bahn|ds100
FMTR|Münster (Hessen)|ds100
FMTS|Montabaur Selbach|ds100
FMTU|Maintal Üst|ds100
FMTW|Maintal West S-Bahn|ds100
FMUL|Frankfurt (Main) Mühlberg|ds100
FMW|Mainz-Weisenau|ds100
FMWG|Mainz-Weisenau Gbf|ds100
FMZ|Mainz Hbf|ds100
FMZ A|Mainz Pbf/Gbf|ds100
FMZ F|Mainz Hbf (Fernbus)|ds100
FMZ G|Mainz Gbf|ds100
FMZ P|Mainz Pbf|ds100
FMZ R|Mainz am Rathaus|ds100
FMZQ|Mainz Bedienstandort|ds100
FNAC|Nackenheim|ds100
FNAP|Neu-Anspach|ds100
FNAS|Nassau (Lahn)|ds100
FNAU|Nausis (Kr Ziegenhain)|ds100
FNB|Niederbieber|ds100
FNBH|Niederbeisheim|ds100
FNCH|Niederbrechen|ds100
FND|Nidda|ds100
FNDA|Niederahr|ds100
FNDH|Niederheimbach|ds100
FNDHS|Niederheimbach (Schiff)|ds100
FNDS|Niederscheld (Dillkr) Süd|ds100
FNDW|Niederweimar|ds100
FNEH|Niedereisenhausen|ds100
FNF|Neuhof (Kr Fulda)|ds100
FNF N|Neuhof Nord|ds100
FNFD|Nieder Flörsheim-Dalsheim|ds100
FNFS|Neuhof Süd|ds100
FNG|Niederkaufungen|ds100
FNH|Niederhöchstadt|ds100
FNHA|Niederhone|ds100
FNHD|Niederhadamar|ds100
FNI|Frankfurt-Niederrad|ds100
FNI B|Frankfurt-Niederrad Brücke|ds100
FNI S|Frankfurt-Niederrad Hp|ds100
FNIA|Niederaula|ds100
FNIAI|Niederaula Industriegleis|ds100
FNIB|Niedererbach|ds100
FNIC|Nicolausstollen|ds100
FNID|Niederscheld (Dillkr) Nord|ds100
FNIE|Niederdorfelden|ds100
FNIH|Niedersteinbach|ds100
FNIJ|Niederjossa|ds100
FNIN|Niederroßbach-Neustadt|ds100
FNIP|Nippe|ds100
FNIR|Nierstein|ds100
FNIS|Neu-Isenburg|ds100
FNISA|Neu-Isenburg ARZ|ds100
FNISI|Neu-Isenburg Isenburgzentrum West|ds100
FNIU|Neu-Isenburg Hp|ds100
FNIV|Nievern|ds100
FNIZ|Niederzeuzheim|ds100
FNJ|Niederjosbach|ds100
FNK|Haunetal-Neukirchen|ds100
FNKI|Neukirchen (Kr Wetzlar)|ds100
FNL|Niederwalgern|ds100
FNLZ|Frankfurt am Main Netzleitzentrale|ds100
FNMB|Naumburg (Bz Kassel)|ds100
FNMI|Niedermittlau|ds100
FNO|Nieder Ohmen|ds100
FNO B|Nieder-Ohmen Brücke Merlauer Straße|ds100
FNOF|Nieder Ofleiden|ds100
FNOL|Nieder-Olm|ds100
FNOM|Nieder Ofleiden MHI|ds100
FNOS|Nordenstadt Plang NBS|ds100
FNR|Mühltal|ds100
FNRD|Neerdar|ds100
FNRI|Rodgau-Nieder Roden Industriestammgleis|ds100
FNRO|Rodgau-Nieder Roden|ds100
FNRW|Nieder Wöllstadt|ds100
FNS|Niederselters|ds100
FNSD|Niedernhausen (Taunus)|ds100
FNSM|Neustadt (Kr Marburg)|ds100
FNU|Nauheim (b Groß-Gerau)|ds100
FNV|Vellmar-Niedervellmar|ds100
FNW|Niederwetter|ds100
FNWF|Niederwalluf|ds100
FNWS|Nösberts-Weidmoos|ds100
FNZ|Netze (Hessen)|ds100
FO|Offenbach (Main) Hbf|ds100
FO 1|Offenbach (Main) Est|ds100
FO G|Offenbach (Main) Gbf|ds100
FO M|Offenbach (Main) Hbf Mitte|ds100
FOA|Oberaula|ds100
FOB|Oberbrechen|ds100
FOBA|Oberbimbach|ds100
FOBB|Obbornhofen-Bellersheim|ds100
FOBD|Schöneck-Oberdorfelden|ds100
FOBE|Oberhörgern-Eberstadt|ds100
FOBG|Ortenberg (Oberhessen)|ds100
FOBH|Obernhof (Lahn)|ds100
FOBI|Offenbach-Bieber|ds100
FOBN|Oberhaun|ds100
FOBR|Oberrieden|ds100
FOBS|Wildeck-Obersuhl|ds100
FOBSB|Wildeck-Obersuhl Bus|ds100
FOBW|Oberwesel|ds100
FOBWS|Oberwesel (Schiff)|ds100
FOCK|Ockenheim|ds100
FOE|Oestrich-Winkel|ds100
FOET|Oetmannshausen|ds100
FOFF|Dreieich-Offenthal|ds100
FOFH|Offenbach (Dillkr)|ds100
FOHF|Osthofen|ds100
FOHS|Dreikirchen|ds100
FOHSA|Weroth Abzweig|ds100
FOHSO|Hundsangen Obererbacher Straße|ds100
FOHSV|Wallmerod Volksbank|ds100
FOK|Okarben|ds100
FOKG|Oberkaufungen DB-Grenze|ds100
FOKL|Offenbach-Kaiserlei|ds100
FOKN|Oberkaufungen|ds100
FOLM|Offenbach Ledermuseum|ds100
FOM|Ostheim (b Butzbach)|ds100
FOMP|Offenbach Marktplatz|ds100
FONH|Eschwege-Niederhone|ds100
FONHA|Eschwege-Niederhone Am Steg|ds100
FONHB|Eschwege-Niederhone Bahnhof Bus|ds100
FONHM|Eschwege-Niederhone Mitte|ds100
FONN|Oberneisen|ds100
FOO|Offenbach (Main) Ost|ds100
FOPN|Oppershofen|ds100
FOPP|Oppenheim|ds100
FOPX|Oppenheim ESTW-Z|ds100
FOR|Bad Orb|ds100
FOR A|Bad Orb Aumühle|ds100
FOR B|Bad Orb Busbf|ds100
FOR W|Bad Orb Wasserbetriebe|ds100
FORA|Ober Ramstadt|ds100
FORD|Rödermark-Ober Roden|ds100
